"agency_cd","site_no","Date","max_temp","max_temp_flag","min_temp","min_temp_flag","mean_temp","mean_temp_flag"
"USGS",15266110,1999-10-08,7.5,"A",7,"A",7,"A"
"USGS",15266110,1999-10-09,8,"A",7,"A",7,"A"
"USGS",15266110,1999-10-10,7.5,"A",6.5,"A",7,"A"
"USGS",15266110,1999-10-11,7,"A",6.5,"A",6.5,"A"
"USGS",15266110,1999-10-12,6.5,"A",6.5,"A",6.5,"A"
"USGS",15266110,1999-10-13,7,"A",6.5,"A",6.5,"A"
"USGS",15266110,1999-10-14,7,"A",6,"A",6.5,"A"
"USGS",15266110,1999-10-15,6,"A",5,"A",5.5,"A"
"USGS",15266110,1999-10-17,6.5,"A",6,"A",6,"A"
"USGS",15266110,1999-10-19,6.5,"A",6,"A",6,"A"
"USGS",15266110,1999-10-20,6.5,"A",5.5,"A",6,"A"
"USGS",15266110,1999-10-21,6,"A",5.5,"A",5.5,"A"
"USGS",15266110,1999-10-22,6,"A",5.5,"A",5.5,"A"
"USGS",15266110,1999-10-23,5.5,"A",5,"A",5.5,"A"
"USGS",15266110,1999-10-27,5,"A",4.5,"A",4.5,"A"
"USGS",15266110,1999-11-09,4,"A",3.5,"A",4,"A"
"USGS",15266110,1999-11-10,3.5,"A",3,"A",3.5,"A"
"USGS",15266110,1999-11-11,3.5,"A",3,"A",3.5,"A"
"USGS",15266110,1999-11-12,3,"A",2.5,"A",3,"A"
"USGS",15266110,1999-11-13,3.5,"A",3,"A",3.5,"A"
"USGS",15266110,1999-11-14,4,"A",3.5,"A",3.5,"A"
"USGS",15266110,1999-11-15,3.5,"A",2.5,"A",3.5,"A"
"USGS",15266110,1999-11-16,3,"A",2.5,"A",2.5,"A"
"USGS",15266110,1999-11-17,3,"A",1,"A",2,"A"
"USGS",15266110,1999-11-25,3,"A",2,"A",2.5,"A"
"USGS",15266110,1999-11-26,2.5,"A",1.5,"A",2,"A"
"USGS",15266110,1999-11-27,1.5,"A",1,"A",1.5,"A"
"USGS",15266110,1999-11-28,2,"A",1.5,"A",1.5,"A"
"USGS",15266110,1999-11-29,2,"A",1.5,"A",2,"A"
"USGS",15266110,1999-11-30,2,"A",1.5,"A",1.5,"A"
"USGS",15266110,1999-12-01,2,"A",1,"A",1.5,"A"
"USGS",15266110,1999-12-02,2.5,"A",1,"A",2,"A"
"USGS",15266110,1999-12-03,2,"A",1,"A",1.5,"A"
"USGS",15266110,1999-12-04,2,"A",1.5,"A",1.5,"A"
"USGS",15266110,1999-12-05,2,"A",1,"A",1.5,"A"
"USGS",15266110,1999-12-06,1,"A",0.5,"A",0.5,"A"
"USGS",15266110,1999-12-07,1.5,"A",1,"A",1,"A"
"USGS",15266110,1999-12-08,1,"A",0,"A",0.5,"A"
"USGS",15266110,1999-12-09,1,"A",0.5,"A",0.5,"A"
"USGS",15266110,1999-12-10,0.5,"A",0,"A",0,"A"
"USGS",15266110,1999-12-11,0,"A",0,"A",0,"A"
"USGS",15266110,1999-12-12,0,"A",0,"A",0,"A"
"USGS",15266110,1999-12-13,0.5,"A",0,"A",0,"A"
"USGS",15266110,1999-12-14,0,"A",0,"A",0,"A"
"USGS",15266110,1999-12-15,0,"A",0,"A",0,"A"
"USGS",15266110,1999-12-16,0,"A",0,"A",0,"A"
"USGS",15266110,1999-12-17,0,"A",0,"A",0,"A"
"USGS",15266110,1999-12-18,0,"A",0,"A",0,"A"
"USGS",15266110,1999-12-19,NA,NA,0,"A",0,"A"
"USGS",15266110,1999-12-20,0,"A",0,"A",0,"A"
"USGS",15266110,1999-12-21,0,"A",0,"A",0,"A"
"USGS",15266110,1999-12-22,0.5,"A",0,"A",0,"A"
"USGS",15266110,1999-12-23,0,"A",0,"A",0,"A"
"USGS",15266110,1999-12-24,0,"A",0,"A",0,"A"
"USGS",15266110,1999-12-25,0,"A",0,"A",0,"A"
"USGS",15266110,1999-12-26,1,"A",0,"A",0.5,"A"
"USGS",15266110,1999-12-27,1,"A",0.5,"A",1,"A"
"USGS",15266110,1999-12-28,1,"A",0.5,"A",0.5,"A"
"USGS",15266110,1999-12-29,0.5,"A",0,"A",0,"A"
"USGS",15266110,1999-12-30,0.5,"A",0,"A",0,"A"
"USGS",15266110,1999-12-31,0.5,"A",0.5,"A",0.5,"A"
"USGS",15266110,2000-01-01,0.5,"A",0,"A",0,"A"
"USGS",15266110,2000-01-02,0,"A",0,"A",0,"A"
"USGS",15266110,2000-01-03,0.5,"A",0,"A",0,"A"
"USGS",15266110,2000-01-04,0.5,"A",0,"A",0,"A"
"USGS",15266110,2000-01-05,0,"A",0,"A",0,"A"
"USGS",15266110,2000-01-06,0,"A",0,"A",0,"A"
"USGS",15266110,2000-01-07,0.5,"A",0,"A",0.5,"A"
"USGS",15266110,2000-01-08,0.5,"A",0,"A",0,"A"
"USGS",15266110,2000-01-09,0,"A",0,"A",0,"A"
"USGS",15266110,2000-01-10,0,"A",0,"A",0,"A"
"USGS",15266110,2000-01-11,0,"A",0,"A",0,"A"
"USGS",15266110,2000-01-12,0,"A",0,"A",0,"A"
"USGS",15266110,2000-01-13,NA,NA,0,"A",0,"A"
"USGS",15266110,2000-01-14,0,"A",0,"A",0,"A"
"USGS",15266110,2000-01-15,0,"A",0,"A",0,"A"
"USGS",15266110,2000-01-16,0,"A",0,"A",0,"A"
"USGS",15266110,2000-01-17,NA,NA,0,"A",0,"A"
"USGS",15266110,2000-01-18,0,"A",0,"A",0,"A"
"USGS",15266110,2000-01-19,0,"A",0,"A",0,"A"
"USGS",15266110,2000-01-20,0,"A",0,"A",0,"A"
"USGS",15266110,2000-01-21,0,"A",0,"A",0,"A"
"USGS",15266110,2000-01-22,0,"A",0,"A",0,"A"
"USGS",15266110,2000-01-23,0,"A",0,"A",0,"A"
"USGS",15266110,2000-01-24,0.5,"A",0,"A",0,"A"
"USGS",15266110,2000-01-25,0,"A",0,"A",0,"A"
"USGS",15266110,2000-01-26,0,"A",0,"A",0,"A"
"USGS",15266110,2000-01-27,0.5,"A",0,"A",0,"A"
"USGS",15266110,2000-01-28,0,"A",0,"A",0,"A"
"USGS",15266110,2000-01-29,0,"A",0,"A",0,"A"
"USGS",15266110,2000-01-30,0,"A",0,"A",0,"A"
"USGS",15266110,2000-01-31,0,"A",0,"A",0,"A"
"USGS",15266110,2000-02-01,0,"A",0,"A",0,"A"
"USGS",15266110,2000-02-02,0,"A",0,"A",0,"A"
"USGS",15266110,2000-02-03,0.5,"A",0,"A",0,"A"
"USGS",15266110,2000-02-04,0.5,"A",0.5,"A",0.5,"A"
"USGS",15266110,2000-02-05,0.5,"A",0.5,"A",0.5,"A"
"USGS",15266110,2000-02-06,1,"A",0.5,"A",1,"A"
"USGS",15266110,2000-02-07,1,"A",0.5,"A",0.5,"A"
"USGS",15266110,2000-02-08,1,"A",0.5,"A",0.5,"A"
"USGS",15266110,2000-02-09,1,"A",0.5,"A",1,"A"
"USGS",15266110,2000-02-10,0.5,"A",0,"A",0.5,"A"
"USGS",15266110,2000-02-11,0.5,"A",0,"A",0.5,"A"
"USGS",15266110,2000-02-12,1,"A",0.5,"A",0.5,"A"
"USGS",15266110,2000-02-13,0.5,"A",0,"A",0.5,"A"
"USGS",15266110,2000-02-14,0.5,"A",0,"A",0,"A"
"USGS",15266110,2000-02-15,0.5,"A",0,"A",0,"A"
"USGS",15266110,2000-02-16,0.5,"A",0,"A",0,"A"
"USGS",15266110,2000-02-17,1,"A",0.5,"A",0.5,"A"
"USGS",15266110,2000-02-18,1,"A",0.5,"A",0.5,"A"
"USGS",15266110,2000-02-19,1.5,"A",0.5,"A",1,"A"
"USGS",15266110,2000-02-20,1.5,"A",1,"A",1,"A"
"USGS",15266110,2000-02-21,1.5,"A",0.5,"A",1,"A"
"USGS",15266110,2000-02-22,1,"A",0,"A",0.5,"A"
"USGS",15266110,2000-02-23,1.5,"A",0.5,"A",0.5,"A"
"USGS",15266110,2000-02-24,1,"A",0,"A",0.5,"A"
"USGS",15266110,2000-02-25,1,"A",0,"A",0.5,"A"
"USGS",15266110,2000-02-26,1.5,"A",0,"A",0.5,"A"
"USGS",15266110,2000-02-27,0.5,"A",0,"A",0.5,"A"
"USGS",15266110,2000-02-28,1.5,"A",0.5,"A",1,"A"
"USGS",15266110,2000-02-29,2,"A",0.5,"A",1,"A"
"USGS",15266110,2000-03-01,1.5,"A",0.5,"A",1,"A"
"USGS",15266110,2000-03-02,1.5,"A",0.5,"A",0.5,"A"
"USGS",15266110,2000-03-03,2,"A",0.5,"A",1,"A"
"USGS",15266110,2000-03-04,2,"A",1,"A",1.5,"A"
"USGS",15266110,2000-03-05,1.5,"A",0.5,"A",0.5,"A"
"USGS",15266110,2000-03-06,2.5,"A",0.5,"A",1.5,"A"
"USGS",15266110,2000-03-07,2.5,"A",0.5,"A",1,"A"
"USGS",15266110,2000-03-08,2,"A",0.5,"A",1,"A"
"USGS",15266110,2000-03-09,1.5,"A",0.5,"A",0.5,"A"
"USGS",15266110,2000-03-10,1,"A",0,"A",0.5,"A"
"USGS",15266110,2000-03-11,1.5,"A",0.5,"A",1,"A"
"USGS",15266110,2000-03-12,1.5,"A",0.5,"A",1,"A"
"USGS",15266110,2000-03-13,2,"A",0.5,"A",1,"A"
"USGS",15266110,2000-03-14,2,"A",0.5,"A",1.5,"A"
"USGS",15266110,2000-03-15,3,"A",1.5,"A",2,"A"
"USGS",15266110,2000-03-16,2.5,"A",1.5,"A",2,"A"
"USGS",15266110,2000-03-17,4,"A",1.5,"A",2,"A"
"USGS",15266110,2000-03-18,2,"A",0.5,"A",1.5,"A"
"USGS",15266110,2000-03-19,3.5,"A",1,"A",2,"A"
"USGS",15266110,2000-03-20,4,"A",2,"A",2.5,"A"
"USGS",15266110,2000-03-21,4,"A",1.5,"A",2.5,"A"
"USGS",15266110,2000-03-22,3.5,"A",1.5,"A",2.5,"A"
"USGS",15266110,2000-03-23,3,"A",1.5,"A",2,"A"
"USGS",15266110,2000-03-24,3,"A",1,"A",2,"A"
"USGS",15266110,2000-03-25,3,"A",0.5,"A",2,"A"
"USGS",15266110,2000-03-26,0.5,"A",0,"A",0.5,"A"
"USGS",15266110,2000-03-27,1,"A",0,"A",0.5,"A"
"USGS",15266110,2000-03-28,1.5,"A",0,"A",0.5,"A"
"USGS",15266110,2000-03-29,2.5,"A",0.5,"A",1.5,"A"
"USGS",15266110,2000-03-30,4,"A",1,"A",2,"A"
"USGS",15266110,2000-03-31,3.5,"A",1,"A",2,"A"
"USGS",15266110,2000-04-01,4.5,"A",2,"A",3,"A"
"USGS",15266110,2000-04-02,4.5,"A",1.5,"A",3,"A"
"USGS",15266110,2000-04-03,4.5,"A",2.5,"A",3,"A"
"USGS",15266110,2000-04-04,4,"A",1.5,"A",2.5,"A"
"USGS",15266110,2000-04-05,5.5,"A",1.5,"A",3,"A"
"USGS",15266110,2000-04-06,5.5,"A",1.5,"A",3,"A"
"USGS",15266110,2000-04-07,5.5,"A",1.5,"A",3,"A"
"USGS",15266110,2000-04-08,7,"A",1.5,"A",3.5,"A"
"USGS",15266110,2000-04-09,4.5,"A",2,"A",3,"A"
"USGS",15266110,2000-04-10,5.5,"A",1.5,"A",3,"A"
"USGS",15266110,2000-04-11,5.5,"A",2,"A",3,"A"
"USGS",15266110,2000-04-12,6,"A",2,"A",4,"A"
"USGS",15266110,2000-04-13,7,"A",3,"A",4.5,"A"
"USGS",15266110,2000-04-14,7,"A",2.5,"A",4.5,"A"
"USGS",15266110,2000-04-15,8,"A",3,"A",5,"A"
"USGS",15266110,2000-04-16,8.5,"A",3,"A",5,"A"
"USGS",15266110,2000-04-17,6,"A",3,"A",4,"A"
"USGS",15266110,2000-04-18,5.5,"A",3,"A",4,"A"
"USGS",15266110,2000-04-19,6.5,"A",2.5,"A",4,"A"
"USGS",15266110,2000-04-20,5,"A",2.5,"A",3.5,"A"
"USGS",15266110,2000-04-21,5,"A",2,"A",3.5,"A"
"USGS",15266110,2000-04-22,7,"A",2,"A",3.5,"A"
"USGS",15266110,2000-04-23,8.5,"A",2,"A",4.5,"A"
"USGS",15266110,2000-04-24,8.5,"A",2.5,"A",5,"A"
"USGS",15266110,2000-04-25,5.5,"A",3,"A",4,"A"
"USGS",15266110,2000-04-26,8,"A",2.5,"A",5,"A"
"USGS",15266110,2000-04-27,7.5,"A",3,"A",5,"A"
"USGS",15266110,2000-04-28,9.5,"A",3,"A",5.5,"A"
"USGS",15266110,2000-04-29,10,"A",3.5,"A",6,"A"
"USGS",15266110,2000-04-30,9,"A",4.5,"A",6.5,"A"
"USGS",15266110,2000-05-01,7,"A",5,"A",6,"A"
"USGS",15266110,2000-05-02,7.5,"A",4,"A",5.5,"A"
"USGS",15266110,2000-05-03,8.5,"A",3.5,"A",6,"A"
"USGS",15266110,2000-05-04,8.5,"A",4,"A",6,"A"
"USGS",15266110,2000-05-05,7,"A",3.5,"A",5.5,"A"
"USGS",15266110,2000-05-06,8.5,"A",4,"A",6,"A"
"USGS",15266110,2000-05-07,10,"A",5,"A",7,"A"
"USGS",15266110,2000-05-08,8,"A",5.5,"A",6.5,"A"
"USGS",15266110,2000-05-09,7,"A",4,"A",5.5,"A"
"USGS",15266110,2000-05-10,7,"A",4,"A",5.5,"A"
"USGS",15266110,2000-05-11,7,"A",4,"A",5.5,"A"
"USGS",15266110,2000-05-12,7.5,"A",4,"A",5.5,"A"
"USGS",15266110,2000-05-13,7.5,"A",4.5,"A",6,"A"
"USGS",15266110,2000-05-14,6.5,"A",4.5,"A",5.5,"A"
"USGS",15266110,2000-05-15,6.5,"A",5,"A",5.5,"A"
"USGS",15266110,2000-05-16,7,"A",5,"A",6,"A"
"USGS",15266110,2000-05-17,6,"A",5,"A",5.5,"A"
"USGS",15266110,2000-05-18,6.5,"A",5,"A",5.5,"A"
"USGS",15266110,2000-05-19,6.5,"A",4.5,"A",5.5,"A"
"USGS",15266110,2000-05-20,6.5,"A",4.5,"A",5.5,"A"
"USGS",15266110,2000-05-21,6,"A",5,"A",5.5,"A"
"USGS",15266110,2000-05-22,6.5,"A",5,"A",5.5,"A"
"USGS",15266110,2000-05-23,7.5,"A",5,"A",6,"A"
"USGS",15266110,2000-05-24,7,"A",4.5,"A",6,"A"
"USGS",15266110,2000-05-25,7.5,"A",5,"A",6.5,"A"
"USGS",15266110,2000-05-26,8,"A",5,"A",6.5,"A"
"USGS",15266110,2000-05-27,8,"A",4.5,"A",6.5,"A"
"USGS",15266110,2000-05-28,8,"A",4.5,"A",6.5,"A"
"USGS",15266110,2000-05-29,8.5,"A",4,"A",6,"A"
"USGS",15266110,2000-05-30,6.5,"A",4,"A",5.5,"A"
"USGS",15266110,2000-05-31,6,"A",4.5,"A",5,"A"
"USGS",15266110,2000-06-01,8,"A",4.5,"A",6,"A"
"USGS",15266110,2000-06-02,7.5,"A",4,"A",6,"A"
"USGS",15266110,2000-06-03,7.5,"A",4.5,"A",6,"A"
"USGS",15266110,2000-06-04,9,"A",5,"A",6.5,"A"
"USGS",15266110,2000-06-05,12.5,"A",7.5,"A",10,"A"
"USGS",15266110,2000-06-06,12,"A",9.5,"A",11,"A"
"USGS",15266110,2000-06-07,10.5,"A",9,"A",10,"A"
"USGS",15266110,2000-06-08,10,"A",8.5,"A",9,"A"
"USGS",15266110,2000-06-09,10.5,"A",9,"A",9.5,"A"
"USGS",15266110,2000-06-10,10,"A",8,"A",9,"A"
"USGS",15266110,2000-06-11,10.5,"A",9,"A",9.5,"A"
"USGS",15266110,2000-06-12,10.5,"A",9,"A",10,"A"
"USGS",15266110,2000-06-13,10,"A",8.5,"A",9,"A"
"USGS",15266110,2000-06-14,10,"A",8.5,"A",9,"A"
"USGS",15266110,2000-06-15,9,"A",7,"A",8,"A"
"USGS",15266110,2000-06-16,9.5,"A",8.5,"A",9,"A"
"USGS",15266110,2000-06-17,10,"A",8,"A",8.5,"A"
"USGS",15266110,2000-06-18,10,"A",7.5,"A",8.5,"A"
"USGS",15266110,2000-06-19,9,"A",8,"A",8.5,"A"
"USGS",15266110,2000-06-20,9,"A",7.5,"A",8,"A"
"USGS",15266110,2000-06-21,8.5,"A",7.5,"A",8,"A"
"USGS",15266110,2000-06-22,9,"A",7,"A",8,"A"
"USGS",15266110,2000-06-23,10,"A",7,"A",8.5,"A"
"USGS",15266110,2000-06-24,11.5,"A",9,"A",10.5,"A"
"USGS",15266110,2000-06-25,11,"A",10,"A",10.5,"A"
"USGS",15266110,2000-06-26,10.5,"A",9.5,"A",10,"A"
"USGS",15266110,2000-06-27,11,"A",10,"A",10.5,"A"
"USGS",15266110,2000-06-28,10.5,"A",9.5,"A",10,"A"
"USGS",15266110,2000-06-29,11,"A",9,"A",10,"A"
"USGS",15266110,2000-06-30,11.5,"A",10.5,"A",11,"A"
"USGS",15266110,2000-07-01,11.5,"A",10,"A",10.5,"A"
"USGS",15266110,2000-07-02,13.5,"A",8.5,"A",11,"A"
"USGS",15266110,2000-07-03,13.5,"A",12,"A",13,"A"
"USGS",15266110,2000-07-04,12.5,"A",10,"A",12,"A"
"USGS",15266110,2000-07-05,11.5,"A",8,"A",9,"A"
"USGS",15266110,2000-07-06,12,"A",9.5,"A",11,"A"
"USGS",15266110,2000-07-07,12.5,"A",9,"A",10,"A"
"USGS",15266110,2000-07-08,11.5,"A",8.5,"A",10,"A"
"USGS",15266110,2000-07-09,12,"A",10.5,"A",11,"A"
"USGS",15266110,2000-07-10,12,"A",10.5,"A",11.5,"A"
"USGS",15266110,2000-07-11,13.5,"A",11.5,"A",12.5,"A"
"USGS",15266110,2000-07-12,13.5,"A",12.5,"A",13,"A"
"USGS",15266110,2000-07-13,13.5,"A",12.5,"A",13,"A"
"USGS",15266110,2000-07-14,12.5,"A",10.5,"A",11.5,"A"
"USGS",15266110,2000-07-15,13,"A",10,"A",11.5,"A"
"USGS",15266110,2000-07-16,11.5,"A",10,"A",10.5,"A"
"USGS",15266110,2000-07-17,10,"A",8.5,"A",9,"A"
"USGS",15266110,2000-07-18,10,"A",8,"A",9,"A"
"USGS",15266110,2000-07-19,10.5,"A",9.5,"A",10,"A"
"USGS",15266110,2000-07-20,11,"A",9.5,"A",10,"A"
"USGS",15266110,2000-07-21,11,"A",10.5,"A",10.5,"A"
"USGS",15266110,2000-07-22,11.5,"A",10,"A",10.5,"A"
"USGS",15266110,2000-07-23,11.5,"A",10.5,"A",11,"A"
"USGS",15266110,2000-07-24,11.5,"A",10.5,"A",10.5,"A"
"USGS",15266110,2000-07-25,12,"A",10,"A",11,"A"
"USGS",15266110,2000-07-26,12.5,"A",10.5,"A",11.5,"A"
"USGS",15266110,2000-07-27,12.5,"A",11,"A",11.5,"A"
"USGS",15266110,2000-07-28,13.5,"A",10.5,"A",12,"A"
"USGS",15266110,2000-07-29,13,"A",11.5,"A",12.5,"A"
"USGS",15266110,2000-07-30,12,"A",11,"A",11.5,"A"
"USGS",15266110,2000-07-31,11.5,"A",11,"A",11.5,"A"
"USGS",15266110,2000-08-01,12,"A",11,"A",11,"A"
"USGS",15266110,2000-08-02,11,"A",10,"A",10,"A"
"USGS",15266110,2000-08-03,11,"A",10,"A",10.5,"A"
"USGS",15266110,2000-08-04,11,"A",10,"A",10.5,"A"
"USGS",15266110,2000-08-05,11.5,"A",9.5,"A",10.5,"A"
"USGS",15266110,2000-08-06,11.5,"A",10.5,"A",11,"A"
"USGS",15266110,2000-08-07,12,"A",10,"A",11,"A"
"USGS",15266110,2000-08-08,13,"A",10,"A",11.5,"A"
"USGS",15266110,2000-08-09,12.5,"A",11,"A",12,"A"
"USGS",15266110,2000-08-10,13,"A",11,"A",11.5,"A"
"USGS",15266110,2000-08-11,12.5,"A",10.5,"A",11.5,"A"
"USGS",15266110,2000-08-12,14,"A",11.5,"A",12.5,"A"
"USGS",15266110,2000-08-13,14,"A",12,"A",13,"A"
"USGS",15266110,2000-08-14,14.5,"A",12.5,"A",13.5,"A"
"USGS",15266110,2000-08-15,12.5,"A",10,"A",11,"A"
"USGS",15266110,2000-08-16,11.5,"A",9.5,"A",10,"A"
"USGS",15266110,2000-08-17,11.5,"A",9.5,"A",10.5,"A"
"USGS",15266110,2000-08-18,13,"A",11.5,"A",12,"A"
"USGS",15266110,2000-08-19,12.5,"A",12.5,"A",12.5,"A"
"USGS",15266110,2000-08-20,13,"A",12,"A",12.5,"A"
"USGS",15266110,2000-08-21,13,"A",12,"A",12.5,"A"
"USGS",15266110,2000-08-22,12.5,"A",11.5,"A",12,"A"
"USGS",15266110,2000-08-23,12.5,"A",11.5,"A",12,"A"
"USGS",15266110,2000-08-24,12.5,"A",11.5,"A",12.5,"A"
"USGS",15266110,2000-08-25,12.5,"A",11.5,"A",12,"A"
"USGS",15266110,2000-08-26,12.5,"A",11,"A",11.5,"A"
"USGS",15266110,2000-08-27,12,"A",11.5,"A",11.5,"A"
"USGS",15266110,2000-08-28,12,"A",NA,NA,NA,NA
"USGS",15266110,2000-08-29,11.5,"A",10.5,"A",11.5,"A"
"USGS",15266110,2000-08-30,10.5,"A",9,"A",9.5,"A"
"USGS",15266110,2000-08-31,10,"A",8.5,"A",9,"A"
"USGS",15266110,2000-09-01,10.5,"A",9.5,"A",10,"A"
"USGS",15266110,2000-09-02,10.5,"A",9,"A",9.5,"A"
"USGS",15266110,2000-09-03,10.5,"A",9.5,"A",10,"A"
"USGS",15266110,2000-09-04,10.5,"A",9,"A",10,"A"
"USGS",15266110,2000-09-05,11,"A",9.5,"A",10.5,"A"
"USGS",15266110,2000-09-06,11,"A",10,"A",10.5,"A"
"USGS",15266110,2000-09-07,10.5,"A",9.5,"A",10,"A"
"USGS",15266110,2000-09-08,10,"A",9,"A",9.5,"A"
"USGS",15266110,2000-09-09,10.5,"A",9,"A",9.5,"A"
"USGS",15266110,2000-09-10,10,"A",9,"A",9.5,"A"
"USGS",15266110,2000-09-11,10,"A",9,"A",9.5,"A"
"USGS",15266110,2000-09-12,9.5,"A",8.5,"A",9,"A"
"USGS",15266110,2000-09-13,9.5,"A",9,"A",9,"A"
"USGS",15266110,2000-09-14,10,"A",9,"A",9,"A"
